Denver,SB,"96.1
252","103.6
199","53.7
34","50.9
215","25.1
320","22.6
91","22.3
338","35.0
265","38.1
125","40.4
248","76.4
9","68.5
137","55.0
7","50.4
248","34.7
178","34.8
151"
Jacksonville St.,OVC,"96.0
253","113.9
335","51.1
119","52.7
283","20.7
152","20.2
219","29.0
286","37.9
327","32.8
260","39.9
240","60.3
336","68.5
143","47.6
207","52.4
300","37.7
59","35.6
201"
Eastern Kentucky,OVC,"96.0
254","107.7
279","52.1
83","55.3
328","20.7
151","23.6
51","24.8
329","33.5
207","26.2
334","33.5
108","71.7
89","66.0
40","50.5
88","52.9
309","35.9
129","39.9
329"
Louisiana Lafayette,SB,"95.8
255","99.4
121","47.7
255","47.9
79","22.2
232","23.3
62","33.9
129","37.3
318","38.8
108","45.0
315","65.0
293","70.0
221","46.0
260","46.2
83","33.6
228","35.2
175"
Portland,WCC,"95.8
256","106.2
252","48.2
239","52.3
269","23.4
278","19.1
278","32.5
183","28.2
20","29.1
315","41.6
276","71.0
111","68.3
121","47.7
205","49.5
214","32.7
267","38.3
311"
Elon,SC,"95.8
257","98.6
104","47.6
256","49.2
138","20.6
144","20.8
186","30.0
265","32.6
152","28.4
318","40.5
252","68.1
196","65.4
26","47.7
201","49.1
199","31.6
299","33.1
66"
Boston University,AE,"95.6
258","100.8
155","47.3
265","50.2
187","21.6
199","22.4
103","31.0
244","31.8
126","32.8
259","42.0
280","67.9
209","70.2
226","45.4
280","50.6
255","33.3
241","33.0
62"
Evansville,MVC,"95.6
259","100.9
156","46.8
283","52.5
277","22.0
220","21.4
165","28.8
290","32.4
142","38.4
118","39.3
223","68.5
187","70.8
261","42.6
322","51.1
272","38.9
27","36.5
255"
Mercer,ASun,"95.5
260","108.5
298","48.0
245","49.0
124","20.4
129","18.8
292","34.5
103","36.5
304","35.0
218","28.3
30","66.9
240","67.1
73","48.2
176","46.5
92","31.6
300","35.7
208"
Sam Houston St.,Slnd,"95.5
261","93.1
33","47.7
253","44.4
13","22.7
255","22.6
90","33.9
126","27.9
13","39.0
100","38.0
197","65.1
288","62.4
2","48.1
177","43.3
20","31.3
307","31.3
25"
New Hampshire,AE,"95.4
262","106.6
261","47.1
274","52.8
288","19.7
81","22.1
119","30.3
260","30.6
83","33.5
253","39.1
218","69.2
165","69.9
216","39.7
339","49.6
219","37.3
77","39.3
320"
Samford,OVC,"95.4
263","110.0
313","54.8
12","51.3
235","22.9
267","18.6
301","23.4
335","32.7
161","32.0
277","28.7
36","66.6
253","73.2
326","58.1
1","49.8
223","34.6
185","35.9
219"
Longwood,ind,"95.2
264","115.2
339","45.2
318","56.3
335","23.0
268","23.2
64","34.5
107","34.5
250","31.7
283","39.3
226","66.7
248","71.8
299","40.0
338","54.6
325","35.8
137","39.8
327"
Wagner,NEC,"95.1
265","102.0
177","49.2
188","47.1
51","21.8
204","19.9
242","36.6
39","30.4
67","36.2
182","34.2
124","59.9
338","70.3
238","50.2
96","46.0
76","31.3
311","32.6
50"
Texas A&M Corpus Chris,Slnd,"95.0
266","104.7
227","46.4
295","48.0
84","27.1
335","19.3
273","39.6
8","34.1
234","40.8
54","45.2
316","65.1
289","71.1
276","48.0
185","44.3
32","28.8
335","36.6
263"
Penn,Ivy,"95.0
267","107.5
275","47.5
262","52.2
264","22.5
243","20.9
184","32.5
182","33.1
182","40.0
78","40.1
245","67.9
207","69.8
212","47.3
218","48.9
191","31.9
292","39.8
328"
Columbia,Ivy,"94.8
268","104.2
213","48.8
209","48.5
106","21.9
214","19.2
276","28.7
292","29.5
48","34.5
231","40.8
259","72.4
76","73.4
328","48.2
175","49.9
229","33.0
255","30.8
15"
Eastern Illinois,OVC,"94.8
269","112.6
330","49.2
190","52.2
263","22.8
261","18.4
305","32.1
198","32.1
136","32.2
271","41.3
272","72.9
62","70.0
219","46.3
252","47.5
127","37.6
62","39.5
322"
Rutgers,BE,"94.8
270","96.4
72","44.8
321","47.7
71","22.5
244","18.8
293","31.9
204","34.4
246","34.7
227","27.4
18","64.8
298","66.7
57","43.4
314","44.6
39","31.8
295","37.1
281"
Idaho,WAC,"94.8
271","107.5
276","47.9
249","52.6
278","23.6
290","20.9
185","32.4
187","33.5
204","30.5
303","47.7
328","59.8
339","74.6
339","44.9
291","52.6
303","35.5
149","35.0
163"
St. Francis PA,NEC,"94.7
272","111.6
324","46.6
289","53.4
304","23.1
270","18.9
288","32.5
178","32.5
145","38.3
123","32.9
94","72.4
77","74.5
337","44.4
302","52.6
304","33.5
233","36.7
266"
Northern Illinois,MAC,"94.7
273","104.2
215","46.4
296","52.6
279","25.7
327","20.6
197","34.5
109","33.1
180","36.5
175","44.9
312","68.0
200","68.7
150","47.2
224","48.0
145","29.8
329","40.3
335"
Eastern Washington,BSky,"94.5
274","102.0
176","46.9
282","52.8
289","20.9
159","22.6
85","27.3
315","31.9
132","31.8
278","38.8
213","72.0
83","66.1
42","45.6
273","52.7
305","32.6
268","35.5
197"
Norfolk St.,MEAC,"94.5
275","108.2
289","48.2
238","49.5
150","22.0
221","22.6
87","35.9
67","35.7
289","29.8
310","44.9
313","66.5
255","65.3
24","49.5
123","47.0
109","30.1
327","36.4
253"
Cal St. Bakersfield,ind,"94.5
276","112.4
327","46.0
307","55.6
333","20.2
115","20.5
199","34.1
115","34.4
243","31.2
291","31.8
75","68.0
204","69.0
160","43.3
316","55.5
331","34.4
196","37.2
285"
Southeast Missouri St.,OVC,"94.4
277","110.3
316","50.2
155","51.2
231","23.5
285","20.0
236","32.9
163","34.0
231","39.5
90","43.9
306","66.5
257","71.0
273","49.5
124","48.9
190","34.5
191","36.7
265"
Long Beach St.,BW,"94.4
278","109.8
312","49.3
186","52.9
290","24.5
308","19.2
277","28.1
301","33.6
211","35.2
212","31.4
70","74.3
33","71.1
274","47.3
216","51.4
279","35.1
166","37.0
276"
South Carolina St.,MEAC,"94.4
279","111.7
326","48.0
246","49.4
147","24.5
309","19.6
262","37.2
30","35.7
288","36.3
179","39.6
234","60.5
334","67.1
75","46.9
234","48.4
167","33.7
226","34.5
133"
Idaho St.,BSky,"94.4
280","108.2
287","47.5
261","51.0
221","23.5
287","18.9
289","32.2
194","35.6
286","35.4
204","40.7
258","69.7
149","72.9
320","47.9
191","47.6
130","31.1
315","37.3
288"
McNeese St.,Slnd,"94.4
281","102.4
182","46.1
303","45.8
25","25.9
330","18.3
306","36.3
52","31.5
115","34.1
235","41.0
264","68.6
179","70.3
235","44.9
292","42.4
9","32.5
271","35.2
179"
Ball St.,MAC,"94.4
282","100.7
150","44.0
329","52.7
284","19.4
60","22.5
95","29.9
266","30.5
75","35.4
205","33.2
102","65.8
276","69.7
201","44.0
308","48.7
185","29.5
331","39.6
325"
Campbell,ASun,"94.4
283","108.3
295","48.1
240","52.8
287","23.2
273","22.2
116","35.2
84","33.0
173","42.9
27","41.2
266","70.0
142","65.6
30","46.3
251","50.9
263","34.5
188","37.2
284"
Southeastern Louisiana,Slnd,"94.2
284","99.6
126","49.7
175","46.4
34","24.9
317","21.6
155","31.4
228","31.9
131","42.3
31","36.6
169","66.9
239","65.6
32","49.4
126","44.9
47","33.6
229","33.4
75"
Presbyterian,ind,"94.1
285","108.3
293","50.0
164","57.8
340","25.0
319","22.0
130","26.0
323","34.6
255","25.5
337","31.3
67","65.5
284","68.6
148","45.8
267","57.0
338","36.0
124","39.6
324"
Little Rock,SB,"94.0
286","96.8
77","47.6
258","46.5
37","24.7
312","23.2
65","35.5
75","29.1
35","48.9
2","45.0
314","66.4
258","70.2
227","45.7
268","47.6
131","34.6
182","29.6
5"
Radford,BSth,"93.9
287","108.8
304","47.3
267","52.5
276","23.7
293","18.2
307","33.5
142","33.2
187","41.2
48","39.5
229","68.8
175","68.4
135","47.0
232","50.4
250","32.0
289","37.0
278"
SMU,CUSA,"93.9
288","104.1
212","47.4
263","51.0
222","23.8
297","20.0
237","28.2
298","33.8
219","35.0
221","29.8
47","66.4
259","70.3
237","45.9
264","47.8
138","33.3
243","37.5
295"
Oregon St.,P10,"93.9
289","100.8
154","41.7
337","52.6
280","18.6
37","20.0
228","33.1
155","32.9
167","27.1
330","39.8
238","65.7
281","70.2
228","40.9
333","51.4
280","28.9
333","36.9
272"
Saint Peter's,MAAC,"93.9
290","104.5
219","47.0
279","49.1
134","23.4
282","20.0
235","35.1
87","35.5
279","31.0
295","39.1
219","66.3
263","67.0
69","44.3
303","47.7
135","34.8
177","34.8
150"
North Carolina A&T,MEAC,"93.9
291","110.5
319","50.4
145","51.4
238","25.2
321","19.9
244","31.6
219","33.6
210","42.1
33","31.6
72","61.5
328","64.4
9","50.7
80","53.5
321","33.3
244","32.2
40"
Bucknell,Pat,"93.9
292","101.7
166","48.8
207","48.1
87","24.8
316","21.9
136","29.8
274","33.1
184","36.2
183","40.9
261","68.2
191","70.8
262","47.7
200","48.1
150","33.7
223","32.1
34"
Lehigh,Pat,"93.9
293","101.7
169","46.1
304","48.9
121","20.2
106","21.7
145","29.2
283","31.0
99","37.3
147","37.2
183","73.3
54","67.1
72","43.8
310","43.6
23","35.2
159","40.0
332"
Iona,MAAC,"93.7
294","99.9
132","48.6
219","49.3
142","25.4
324","24.5
29","34.8
96","34.0
229","33.9
242","47.0
327","69.2
164","69.8
210","49.3
130","46.6
94","31.4
304","35.7
209"
The Citadel,SC,"93.3
295","114.0
336","48.2
237","58.3
341","19.6
77","19.8
246","23.6
334","35.1
269","18.9
341","31.9
79","67.7
216","71.3
280","41.0
332","57.4
339","38.1
47","40.0
330"
Cal Poly,BW,"93.2
296","104.0
211","45.8
311","52.0
259","19.9
90","21.5
158","28.9
288","31.1
105","33.2
257","38.6
206","66.2
267","72.6
314","48.1
181","48.5
174","28.0
338","38.8
316"
Morehead St.,OVC,"93.0
297","106.2
253","47.9
250","55.5
330","22.9
265","22.9
72","32.3
189","27.5
7","40.0
79","44.4
311","71.2
108","69.7
197","46.4
250","51.2
276","33.8
217","41.4
339"
Canisius,MAAC,"92.9
298","108.1
285","46.4
294","50.1
179","24.2
304","18.1
313","34.2
111","37.5
320","27.9
325","40.5
253","64.9
297","69.0
164","43.7
311","48.1
152","33.7
227","35.8
212"
Kennesaw St.,ASun,"92.9
299","108.2
288","46.3
299","52.4
273","24.6
310","26.7
5","36.5
45","41.7
341","36.2
186","41.7
277","65.1
291","65.2
20","46.1
259","52.9
310","31.0
317","34.1
114"
UTSA,Slnd,"92.8
300","105.1
233","46.6
290","54.1
318","23.2
274","27.1
1","29.9
268","38.1
330","40.7
59","41.5
274","65.6
282","73.0
322","44.6
298","54.7
326","33.3
240","35.2
176"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Florida A&M,MEAC,"92.8
301","107.5
277","47.2
269","51.8
250","22.2
230","22.7
79","28.8
289","36.3
300","31.5
285","33.0
97","62.2
320","64.4
8","44.4
301","52.4
301","34.6
183","33.8
99"
Furman,SC,"92.7
302","106.1
251","47.3
266","52.9
295","21.8
208","19.0
284","25.8
324","32.7
160","29.4
313","28.8
38","70.9
114","69.8
208","45.5
277","52.7
306","33.2
249","35.5
196"
UC Riverside,BW,"92.6
303","105.5
240","45.9
308","53.1
297","24.7
311","21.1
175","31.7
217","27.7
9","39.8
82","43.8
305","69.0
172","73.4
329","46.2
254","51.1
271","30.0
328","37.6
300"
Florida Gulf Coast,ASun,"92.5
304","108.2
290","47.7
254","53.8
310","25.8
329","24.4
32","35.5
74","35.6
284","33.6
247","36.2
163","64.2
307","65.4
27","45.7
272","51.7
287","34.2
198","38.1
308"
Toledo,MAC,"92.2
305","98.4
101","45.4
317","52.0
260","24.0
302","25.5
10","29.8
270","37.9
326","37.6
137","32.4
87","67.6
220","68.3
125","45.3
283","52.5
302","30.3
324","34.1
115"
Nicholls St.,Slnd,"92.1
306","100.2
141","47.8
252","53.2
301","25.3
323","26.8
4","29.8
275","35.4
276","35.4
206","43.3
301","66.4
261","67.9
105","45.9
265","50.9
264","33.4
234","37.6
299"
Princeton,Ivy,"92.1
307","107.2
270","49.1
199","52.0
258","23.6
289","20.1
227","27.6
309","31.6
120","28.2
323","42.3
284","70.2
136","70.6
253","50.4
89","53.3
318","31.7
297","32.7
53"
Stetson,ASun,"91.9
308","102.7
188","47.0
280","49.5
152","23.9
300","23.5
56","33.0
159","33.5
203","41.4
44","43.1
297","67.3
230","67.5
90","45.3
282","49.9
230","33.4
235","32.3
41"
Hampton,MEAC,"91.8
309","97.6
88","46.1
306","44.3
11","24.7
314","25.5
11","38.5
16","37.0
312","46.3
11","37.8
190","60.1
337","67.4
87","45.5
274","44.7
41","31.5
303","28.9
2"
Louisiana Tech,WAC,"91.8
310","109.6
308","44.7
323","54.6
325","19.4
67","22.2
110","24.1
332","36.5
307","31.8
280","35.0
141","73.7
47","67.7
98","42.2
326","55.9
335","33.4
237","34.0
107"
Jackson St.,SWAC,"91.6
311","108.3
296","45.5
316","51.4
240","22.6
250","22.5
97","33.7
134","33.9
225","41.9
39","40.1
244","67.5
224","67.3
80","44.8
293","50.3
247","31.7
296","35.8
215"
Coppin St. 16,MEAC,"91.5
312","105.1
231","43.5
332","50.4
198","22.2
233","24.9
19","31.7
216","38.3
332","36.6
167","39.9
239","71.2
107","65.9
36","42.0
327","49.1
203","32.0
285","34.9
158"
FIU,SB,"91.5
313","100.0
137","48.2
236","50.6
207","27.0
334","21.3
169","32.6
177","31.4
114","40.6
62","44.4
310","66.0
271","66.1
43","47.7
206","46.4
89","33.1
251","39.7
326"
USC Upstate,ASun,"91.2
314","103.9
207","46.2
300","51.3
237","22.8
264","22.9
71","28.2
300","36.1
296","37.0
158","40.4
249","61.7
324","66.9
66","44.7
296","50.8
259","32.5
270","34.8
152"
Alcorn St.,SWAC,"91.2
315","116.9
341","46.8
285","54.7
326","23.8
296","20.5
202","32.1
199","33.2
189","35.7
200","46.9
326","69.2
167","68.4
134","44.6
299","53.3
319","34.5
190","39.1
318"
Stony Brook,AE,"91.2
316","104.9
229","43.8
331","50.5
202","21.0
167","23.7
48","35.6
72","35.8
292","31.4
288","39.8
237","68.8
174","67.4
84","41.6
329","47.7
136","33.1
250","36.1
235"
Monmouth,NEC,"91.2
317","105.8
245","47.0
277","50.2
188","22.2
231","22.7
80","24.8
330","37.2
317","30.8
298","42.8
291","68.6
182","70.8
260","46.1
257","50.6
254","32.1
282","33.1
65"
St. Francis NY,NEC,"91.1
318","105.2
236","46.1
301","53.0
296","22.7
256","22.5
98","34.5
106","30.5
70","32.4
265","34.1
123","63.5
313","70.2
229","46.0
261","52.9
311","30.8
319","35.6
204"
Central Arkansas,Slnd,"91.0
319","103.4
197","43.5
333","48.1
89","22.1
224","20.3
212","32.7
169","32.8
162","41.1
51","39.2
222","69.7
147","66.2
45","42.5
324","45.0
50","30.2
326","36.7
267"
Bethune Cookman,MEAC,"91.0
320","109.8
311","48.5
220","49.2
136","25.4
325","23.4
58","31.6
220","38.7
336","42.0
36","38.8
210","68.4
188","66.8
61","47.9
188","49.7
222","33.5
230","32.2
39"
Dartmouth,Ivy,"90.6
321","107.0
265","45.7
313","53.1
298","21.4
186","21.7
149","31.3
232","33.1
183","27.3
328","41.1
265","66.3
266","69.8
215","45.5
276","53.2
317","31.0
318","35.2
180"
Grambling St.,SWAC,"89.9
322","114.9
338","46.6
292","48.2
97","23.4
280","16.4
340","32.9
161","33.0
174","31.4
287","42.2
283","61.6
326","69.7
204","45.1
286","47.7
134","33.4
239","32.9
61"
Mississippi Valley St. 16,SWAC,"89.7
323","104.7
224","43.4
335","49.8
168","21.7
203","22.8
76","32.2
192","34.6
254","40.3
67","36.9
177","66.9
242","65.7
34","40.7
334","50.9
267","34.2
201","31.6
27"
Sacramento St.,BSky,"89.6
324","111.6
325","44.2
328","57.5
338","20.9
163","23.7
47","29.6
280","38.4
335","32.3
269","42.5
287","60.8
333","68.9
158","42.3
325","57.5
340","32.2
275","38.2
310"
Maine,AE,"89.5
325","107.5
274","46.6
288","50.3
194","27.2
336","19.6
263","33.9
123","33.1
181","40.0
77","35.0
140","68.0
201","73.1
324","44.7
297","48.2
162","33.8
221","36.2
240"
Prairie View A&M,SWAC,"89.3
326","111.4
323","47.2
271","50.8
214","25.9
331","21.5
162","32.5
184","36.9
311","39.4
91","50.9
335","60.3
335","64.6
12","47.9
193","48.0
144","30.4
323","38.4
313"
Drexel,CAA,"88.9
327","97.4
84","45.6
315","47.3
60","23.5
284","21.9
134","28.3
296","32.2
139","37.5
141","34.8
138","62.9
316","69.6
193","45.0
288","46.3
86","31.3
309","33.0
63"
Southern,SWAC,"88.1
328","105.2
235","45.1
320","48.4
103","22.7
257","21.0
179","28.9
287","32.6
154","41.8
41","32.7
91","67.2
233","64.9
15","41.7
328","48.0
146","35.1
164","32.8
56"
Loyola Marymount,WCC,"88.0
329","110.4
317","45.1
319","55.3
329","25.6
326","20.6
196","28.1
302","33.4
201","37.1
156","40.7
257","64.1
309","68.8
154","43.7
312","54.7
327","32.0
288","37.7
303"
Army,Pat,"88.0
330","97.1
80","48.0
241","48.8
119","24.4
307","26.8
3","27.6
310","33.0
176","30.0
307","43.4
303","68.0
199","70.5
244","48.5
163","46.4
88","31.3
306","34.6
141"
Winston Salem St.,ind,"87.9
331","106.2
254","43.8
330","48.7
116","23.8
298","23.6
53","33.4
147","37.1
314","35.0
217","36.3
164","62.0
323","68.8
155","43.8
309","50.1
240","29.2
332","30.7
13"
Alabama A&M,SWAC,"87.0
332","103.3
195","43.4
334","47.4
62","22.7
258","26.0
8","33.0
157","36.1
295","39.1
96","40.5
251","68.7
178","69.8
211","40.5
336","45.3
63","32.9
259","35.1
171"
Arkansas Pine Bluff,SWAC,"86.4
333","106.6
262","44.2
327","46.0
28","21.1
170","19.2
275","29.4
281","31.1
104","30.1
305","39.1
220","62.0
321","69.7
203","43.1
318","44.8
44","31.1
314","32.6
51"
Texas Southern,SWAC,"86.3
334","109.7
309","44.5
325","52.2
265","22.1
225","22.3
108","26.5
319","38.8
337","30.3
304","34.3
128","65.0
294","64.2
5","42.5
323","50.9
266","31.9
291","36.6
262"
Rice,CUSA,"85.9
335","98.9
108","41.2
339","48.5
107","27.7
338","22.6
93","34.1
119","35.3
273","39.0
104","43.0
294","64.8
300","71.4
286","41.3
331","47.5
128","27.3
340","33.6
89"
Savannah St.,ind,"85.5
336","98.1
99","44.3
326","48.7
115","28.9
340","25.2
13","32.4
188","34.7
256","37.0
157","54.0
339","67.3
228","68.1
114","40.7
335","47.2
114","36.9
87","34.8
148"
Maryland Eastern Shore,MEAC,"85.2
337","113.1
333","39.4
341","53.4
305","22.2
234","22.6
88","34.5
108","39.3
339","37.8
135","40.7
255","61.7
325","65.2
21","39.2
340","51.4
281","26.6
341","38.3
312"
North Florida,ASun,"84.6
338","107.8
282","42.8
336","50.7
210","24.7
313","21.2
171","31.5
226","35.1
268","36.2
185","52.7
338","61.0
331","67.9
106","43.2
317","48.5
176","27.8
339","36.9
273"
Howard,MEAC,"84.0
339","108.0
284","45.9
309","50.1
180","27.4
337","19.1
280","30.0
263","36.5
306","36.5
174","30.9
58","61.6
327","64.9
17","47.1
228","48.2
158","28.9
334","36.1
236"
North Carolina Central,ind,"82.9
340","106.1
250","41.5
338","53.9
315","29.1
341","21.0
180","27.8
305","39.1
338","31.8
279","39.3
225","63.7
312","70.6
255","40.0
337","54.3
323","29.7
330","35.5
199"
NJIT,ind,"77.2
341","108.3
291","40.2
340","53.7
308","27.9
339","20.4
206","30.7
252","32.9
169","40.1
76","45.8
318","61.3
330","68.3
130","39.0
341","50.7
257","28.4
336","40.1
333"
