Campbell,BSth,"100.4
251","113.8
321","49.5
192","53.5
320","16.4
67","18.9
118","22.0
342","30.6
223","41.4
65","39.3
232","71.8
104","68.2
82","50.7
93","52.1
298","31.7
301","37.8
319"
Loyola Chicago,MVC,"100.4
252","101.6
118","48.3
245","49.6
158","18.9
238","22.2
11","22.5
337","30.6
222","32.5
278","36.4
162","73.4
51","72.5
303","45.9
277","48.2
142","35.3
143","34.9
182"
UMass Lowell,AE,"100.3
253","115.8
339","53.6
37","54.5
336","21.3
333","19.2
101","25.1
303","32.9
305","33.2
267","38.4
206","67.9
256","71.1
241","53.2
27","53.9
335","36.2
104","37.1
297"
North Dakota,BSky,"100.3
254","102.4
134","50.6
139","51.2
236","18.1
176","19.6
81","23.8
327","25.9
34","39.3
104","38.6
214","68.2
247","62.7
1","48.7
175","51.0
261","36.7
70","34.4
156"
Northern Kentucky,Horz,"100.3
255","108.9
256","50.3
150","50.2
188","19.7
278","16.1
293","26.5
277","29.4
154","31.2
306","42.6
297","67.7
260","74.1
339","48.6
178","47.9
127","35.3
145","36.8
282"
Utah Valley,WAC,"100.3
256","110.5
282","48.6
233","49.9
176","17.4
123","16.6
269","22.9
335","31.0
239","34.5
230","37.7
187","72.6
76","69.7
149","46.3
263","50.3
243","34.6
172","32.6
67"
Eastern Illinois,OVC,"100.3
257","109.4
265","49.9
167","51.4
247","18.0
175","19.5
83","26.8
266","34.7
334","34.4
237","40.5
261","65.8
316","70.3
198","48.8
169","52.0
295","34.4
180","33.5
108"
Longwood,BSth,"100.2
258","114.7
333","50.7
136","54.1
334","20.5
310","17.3
228","29.6
175","28.1
93","34.3
240","36.4
161","70.4
153","72.9
319","49.8
127","51.6
284","34.9
158","38.2
327"
Western Carolina,SC,"100.2
259","105.1
181","48.8
225","51.0
226","20.0
294","20.8
35","30.4
152","32.7
301","38.2
129","45.0
323","70.8
143","71.6
263","48.3
197","49.6
211","33.0
249","35.6
230"
La Salle,A10,"100.2
260","106.2
204","47.7
264","53.3
318","18.8
231","19.1
106","24.9
309","34.3
326","30.9
316","34.9
125","66.7
296","73.5
332","45.4
295","51.1
268","33.6
225","38.1
326"
Arkansas St.,SB,"100.1
261","108.3
245","45.8
314","47.1
54","18.0
172","14.9
333","28.0
235","31.2
249","40.1
90","38.0
196","73.2
58","68.2
79","45.1
305","43.5
20","31.5
307","35.6
232"
Bowling Green,MAC,"100.1
262","106.7
209","48.9
221","50.9
219","18.5
204","17.1
243","28.1
228","28.4
111","40.2
89","35.9
152","65.8
315","69.5
141","47.2
236","47.3
107","35.4
141","37.9
321"
Lafayette,Pat,"100.1
263","115.0
335","50.5
143","52.9
303","18.2
192","16.7
264","22.3
341","32.9
307","31.6
300","35.1
131","69.1
208","72.4
302","47.9
209","52.5
307","36.5
83","35.7
234"
Cal St. Northridge,BW,"100.0
264","106.9
211","46.7
296","51.7
263","19.4
263","18.9
121","27.6
248","31.3
257","42.1
47","36.0
154","71.7
105","68.4
91","47.1
238","47.8
126","30.2
330","39.7
344"
Southern 16,SWAC,"100.0
265","107.0
215","48.5
238","47.9
77","16.3
60","19.6
79","28.1
231","31.2
248","38.1
132","39.9
249","67.4
269","66.8
34","47.6
219","47.7
121","33.8
216","32.2
50"
Dartmouth,Ivy,"99.9
266","104.4
168","47.5
275","52.7
298","20.8
319","20.9
31","32.8
69","29.7
169","38.2
130","42.3
292","71.9
101","67.1
40","45.9
278","52.7
316","34.3
186","35.1
195"
Drexel,CAA,"99.8
267","106.6
208","44.3
339","52.5
297","16.8
84","18.1
174","27.7
245","28.8
124","36.9
172","47.4
337","69.1
207","68.3
89","42.3
344","51.5
283","32.7
257","36.5
273"
Army,Pat,"99.8
268","106.0
199","49.7
183","49.4
139","18.5
200","16.4
279","31.0
127","26.8
53","31.7
296","32.0
75","69.3
194","66.7
28","49.3
144","48.2
140","33.4
235","34.9
188"
New Hampshire,AE,"99.8
269","105.3
187","46.7
297","50.2
190","16.8
83","15.1
328","29.5
179","21.7
1","36.6
178","34.5
118","73.3
53","69.9
163","45.0
307","48.6
160","33.2
244","35.3
206"
Navy,Pat,"99.8
270","102.8
138","49.5
191","48.9
116","19.9
286","20.3
51","32.6
74","27.2
65","42.8
35","39.4
235","64.0
336","70.6
217","50.8
87","45.9
63","30.5
320","35.4
219"
UMBC,AE,"99.7
271","118.1
345","50.1
158","56.6
348","17.4
119","19.4
88","24.9
310","28.9
128","42.2
46","38.8
224","68.3
240","73.1
323","50.4
102","56.4
349","33.1
246","38.0
324"
Texas St.,SB,"99.6
272","103.7
158","46.6
302","49.6
160","17.8
158","20.8
33","29.8
166","30.6
217","37.7
146","35.6
139","67.5
267","70.4
203","46.0
275","47.9
129","32.1
284","35.1
196"
Manhattan,MAAC,"99.5
273","106.3
206","50.1
160","52.2
289","20.5
313","22.6
7","23.5
329","32.5
300","39.8
94","46.8
335","74.0
42","72.0
282","47.6
221","52.9
320","36.1
108","33.7
116"
Alabama A&M,SWAC,"99.4
274","114.3
330","46.6
303","50.5
198","17.6
136","17.0
246","31.6
110","31.7
268","38.4
120","39.5
237","68.2
248","65.6
8","49.0
158","51.7
289","28.4
346","32.1
49"
Idaho St.,BSky,"99.4
275","108.8
252","50.1
157","51.7
261","18.3
194","17.4
221","24.7
315","28.4
114","38.5
117","35.4
135","72.9
68","68.2
80","48.0
206","52.2
302","35.7
125","34.0
137"
Hampton 16,MEAC,"99.3
276","108.3
246","46.7
298","48.6
104","18.7
221","16.7
265","34.5
41","27.2
63","41.3
66","35.7
141","65.6
319","72.6
310","47.3
229","47.5
113","30.5
321","33.8
130"
Penn,Ivy,"99.3
277","108.0
235","49.0
218","49.8
171","19.4
260","16.7
267","27.9
238","30.5
214","31.9
292","33.5
101","67.2
278","67.4
53","51.3
70","48.7
165","30.4
325","34.8
180"
Idaho,BSky,"99.2
278","103.7
155","48.7
231","49.5
151","22.7
347","18.9
124","34.4
44","25.3
19","44.6
13","41.7
284","70.8
141","67.4
49","46.1
271","48.1
136","36.3
93","34.3
149"
Sacred Heart,NEC,"99.1
279","112.9
315","48.4
242","51.1
232","20.2
299","18.0
185","33.4
55","32.4
296","38.7
111","39.4
236","68.8
218","69.1
124","49.2
151","49.6
210","31.1
311","35.9
249"
Air Force,MWC,"99.1
280","106.3
205","48.0
255","51.8
267","18.8
224","19.4
91","24.3
323","28.1
98","39.6
97","37.2
178","67.4
271","71.0
237","47.0
242","51.3
272","33.4
230","34.9
187"
Alabama St.,SWAC,"99.1
281","111.4
293","45.8
316","51.2
239","17.2
110","18.3
162","31.4
117","30.0
187","31.7
298","45.0
325","69.3
197","65.3
5","43.6
337","51.6
288","33.3
240","33.7
120"
Charleston Southern,BSth,"98.9
282","111.5
294","50.0
161","54.0
332","17.9
163","16.1
291","24.7
316","26.9
57","27.4
345","37.7
189","61.3
346","71.8
276","49.4
141","52.6
311","33.8
217","37.4
310"
Rider,MAAC,"98.9
283","104.4
169","48.3
243","47.8
74","19.2
251","18.2
169","28.6
207","29.4
152","35.4
207","32.4
80","68.2
243","73.6
334","48.9
164","45.7
59","31.5
306","34.0
139"
Liberty,BSth,"98.8
284","111.8
299","53.1
45","53.0
306","21.3
331","18.1
177","21.0
345","29.5
161","25.5
351","43.6
310","72.7
71","69.9
164","52.0
54","52.1
297","36.1
110","36.4
266"
Maryland Eastern Shore,MEAC,"98.7
285","113.5
318","49.2
207","53.0
307","23.0
348","18.8
131","31.4
118","29.7
170","37.3
160","49.5
346","70.9
135","70.6
214","49.5
133","53.0
321","32.4
274","35.3
207"
IUPUI,Sum,"98.7
286","103.1
143","46.9
293","51.1
233","18.9
232","18.1
176","27.7
244","28.1
96","31.9
293","38.9
227","70.9
134","70.6
213","45.6
288","51.3
273","33.3
241","33.8
128"
Troy,SB,"98.5
287","107.8
231","45.8
312","50.9
221","16.8
87","17.8
192","29.1
193","31.8
274","38.0
135","35.1
130","63.4
340","70.1
183","45.3
298","49.0
184","31.2
308","36.2
260"
Bethune Cookman,MEAC,"98.5
288","111.4
292","47.1
287","49.7
165","18.5
210","18.0
183","32.0
96","35.7
339","31.0
312","34.5
119","67.9
254","68.5
95","47.4
225","48.4
152","31.1
310","34.6
167"
North Carolina Central,MEAC,"98.4
289","111.9
301","47.7
267","50.0
180","20.4
306","18.5
153","33.9
49","31.1
242","38.7
110","37.9
191","66.2
306","69.8
161","46.3
264","49.3
199","33.9
210","34.0
138"
South Florida,Amer,"98.4
290","104.9
176","45.4
322","47.2
57","21.9
342","14.3
342","34.6
39","32.5
297","33.0
270","35.6
140","66.0
309","68.6
100","46.2
268","46.9
91","28.6
344","31.9
40"
Southern Utah,BSky,"98.4
291","118.6
348","49.3
202","57.7
350","18.8
229","17.4
222","23.9
326","31.2
253","35.4
208","45.0
324","70.9
136","71.8
273","46.5
258","55.0
346","36.4
87","42.2
351"
Cornell,Ivy,"98.4
292","108.9
257","48.7
229","51.5
253","17.9
166","19.8
71","22.4
339","36.1
346","32.3
284","35.8
150","65.3
324","74.2
343","47.0
243","49.7
217","34.1
195","36.4
270"
Rutgers,B10,"98.3
293","107.6
229","45.8
315","52.0
283","18.9
240","16.1
292","25.3
299","35.9
345","34.5
232","29.7
41","68.2
245","68.3
90","44.9
312","49.9
223","32.2
282","37.4
313"
McNeese St.,Slnd,"98.2
294","115.3
338","46.7
299","52.3
291","17.7
145","16.1
290","28.1
229","33.0
308","36.2
186","37.7
186","68.8
221","67.4
52","44.9
311","50.8
256","33.2
243","37.3
304"
Indiana St.,MVC,"98.1
295","100.1
85","44.7
338","47.2
58","18.6
213","17.8
194","27.3
252","25.8
31","41.5
58","43.9
312","69.7
175","69.3
131","44.7
320","46.5
81","29.9
336","32.4
59"
Holy Cross 16,Pat,"98.0
296","107.6
228","47.9
258","53.2
314","16.8
86","19.6
80","23.1
332","29.6
166","36.1
191","33.4
95","68.7
226","72.5
305","47.2
233","52.8
318","32.6
263","35.7
237"
UTSA,CUSA,"97.9
297","116.9
343","47.0
290","59.0
351","18.1
178","17.2
234","26.0
288","27.8
84","37.4
157","46.2
328","70.1
164","67.4
50","46.5
257","57.2
350","32.1
287","41.3
349"
Sacramento St.,BSky,"97.8
298","108.8
254","49.3
205","50.1
186","16.7
81","17.6
205","26.3
279","31.2
251","34.9
221","37.9
193","67.0
286","67.1
44","49.2
147","50.9
259","33.1
247","32.5
63"
Alcorn St.,SWAC,"97.8
299","112.3
305","45.6
319","51.0
227","21.1
328","17.3
229","34.8
36","31.9
276","38.4
121","39.7
243","68.4
234","70.3
194","45.3
299","48.6
159","30.8
319","37.0
294"
Jacksonville St.,OVC,"97.7
300","109.6
268","46.6
304","52.0
282","16.3
61","18.6
139","27.0
263","34.1
321","30.9
315","42.6
298","73.8
44","69.6
142","43.2
340","53.0
322","34.5
174","33.3
99"
,,Adj. Eff.,,Eff. FG%,,Turnover%,,Off. Reb%,,FT Rate,,FT%,,2P%,,3P%,
Team,Conf,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.,Off.,Def.
Miami OH,MAC,"97.6
301","104.5
172","45.3
324","51.2
240","18.5
206","20.8
34","27.9
240","31.2
250","36.1
189","38.6
216","73.5
47","74.7
345","44.8
318","49.2
197","30.8
316","35.9
251"
College of Charleston,CAA,"97.5
302","94.5
16","47.4
278","48.1
88","19.5
266","21.6
16","30.4
151","26.9
55","32.8
274","43.1
305","66.6
300","66.1
18","45.6
286","48.2
143","34.0
204","32.0
42"
Tulane,Amer,"97.4
303","100.5
99","45.0
331","48.8
112","19.1
245","18.7
136","31.7
106","30.2
196","30.7
318","36.8
173","67.6
263","69.1
125","45.0
308","46.9
92","30.0
335","35.3
208"
Saint Louis,A10,"97.3
304","101.2
114","47.7
265","50.0
179","19.5
267","18.5
151","20.7
346","27.9
89","37.8
141","39.3
233","70.3
157","71.4
255","46.9
247","50.5
250","32.8
252","32.8
79"
Abilene Christian,Slnd,"97.3
305","112.5
308","50.5
140","54.6
339","19.2
248","19.2
99","24.5
320","27.6
77","40.3
87","46.5
332","70.7
147","70.9
229","48.4
190","54.2
339","36.3
91","36.9
288"
St. John's,BE,"97.2
306","101.9
126","45.4
321","51.1
234","20.9
322","20.1
62","27.5
249","30.9
233","38.0
136","43.3
306","63.2
341","71.2
248","44.1
330","49.1
193","32.0
288","36.6
278"
Southeastern Louisiana,Slnd,"97.2
307","112.9
314","51.1
125","52.1
284","21.5
336","19.1
107","29.4
182","33.6
316","37.0
168","41.9
288","64.0
338","66.0
13","49.1
157","49.5
207","36.5
78","37.5
315"
San Jose St.,MWC,"97.2
308","103.6
154","46.8
294","49.6
159","19.2
252","17.2
236","27.1
260","29.7
173","38.5
115","47.5
339","64.9
328","68.9
117","48.2
201","47.9
128","29.8
337","35.4
220"
VMI,SC,"97.1
309","111.7
298","47.1
288","53.0
308","18.5
207","18.7
135","26.3
280","34.0
320","27.0
346","41.4
282","71.1
129","72.2
293","45.7
284","51.2
269","32.5
269","37.4
312"
Southern Miss,CUSA,"96.5
310","110.8
286","49.4
198","51.6
256","20.3
300","17.7
204","23.3
330","29.4
155","36.1
190","38.9
226","70.6
148","70.1
179","45.2
302","50.2
240","35.9
117","35.5
222"
New Orleans,Slnd,"96.4
311","112.7
311","45.1
327","52.9
305","19.7
281","21.4
20","34.8
37","33.5
314","43.2
32","43.0
303","69.0
212","72.6
309","43.8
333","51.5
282","32.5
267","37.0
293"
Coppin St.,MEAC,"96.4
312","112.7
310","44.2
340","52.8
299","17.7
148","18.1
175","30.7
137","34.8
336","37.2
162","43.1
304","70.1
162","63.8
3","40.6
349","51.8
293","33.4
232","36.7
281"
Lamar,Slnd,"96.4
313","114.0
327","47.4
279","52.0
281","20.5
312","19.4
92","33.4
57","31.9
277","42.6
36","46.6
333","66.5
303","71.2
247","46.7
250","51.4
276","32.6
264","35.6
231"
North Carolina A&T,MEAC,"96.3
314","115.1
336","45.8
311","51.3
243","19.5
269","18.2
170","29.8
167","31.5
261","37.0
167","48.5
343","71.3
123","67.5
55","44.8
316","51.7
290","31.8
297","33.8
129"
Saint Peter's,MAAC,"96.2
315","102.1
130","47.7
263","47.8
75","19.5
265","17.7
202","30.4
147","26.3
44","35.1
218","31.7
66","65.8
314","71.3
251","47.0
240","45.7
60","32.7
258","34.1
142"
South Alabama,SB,"96.0
316","104.0
162","46.1
308","48.4
98","20.6
315","18.0
186","30.5
145","32.5
298","38.3
125","38.7
220","67.0
284","70.8
226","45.1
304","48.4
154","31.9
295","32.2
51"
Boston College,ACC,"95.9
317","100.3
91","47.5
273","52.4
295","20.0
292","19.5
86","21.8
343","28.6
119","25.9
350","37.0
175","65.1
325","68.6
101","46.9
249","50.0
227","32.3
276","38.2
329"
Florida Atlantic,CUSA,"95.9
318","108.6
248","46.7
295","50.0
181","17.6
137","16.6
270","23.1
333","32.9
306","32.3
283","37.7
188","72.4
88","70.5
211","44.2
329","49.0
186","34.1
203","35.4
217"
SIU Edwardsville,OVC,"95.7
319","109.3
262","44.8
336","51.8
270","19.7
277","17.6
209","32.4
82","29.3
143","36.9
171","43.9
313","70.4
152","70.7
221","44.4
326","50.0
229","30.4
323","37.2
301"
Maine,AE,"95.6
320","114.4
331","49.2
206","55.5
344","20.8
321","21.0
28","27.9
239","32.3
294","32.0
291","38.0
197","65.6
321","72.7
314","48.3
198","55.6
348","33.9
207","36.9
289"
Jackson St.,SWAC,"95.2
321","101.7
123","45.7
317","45.5
22","17.8
153","20.7
38","32.3
84","28.4
107","30.4
323","48.1
340","63.0
344","70.2
191","45.4
294","44.6
36","30.8
317","31.5
32"
Morgan St.,MEAC,"95.1
322","108.1
236","44.0
343","50.7
205","16.7
82","20.8
32","30.4
148","33.9
319","35.8
197","38.5
211","68.3
239","67.8
63","43.6
336","52.5
309","30.1
331","31.2
25"
Seattle,WAC,"95.0
323","105.8
195","47.5
272","49.1
126","23.1
349","18.9
125","32.5
75","31.3
255","36.0
194","34.9
124","66.6
299","67.2
47","44.7
321","47.7
123","35.5
134","33.9
134"
UT Rio Grande Valley,WAC,"95.0
324","116.3
340","47.2
284","52.1
287","17.7
149","14.4
341","23.0
334","35.7
340","29.6
332","31.1
60","67.2
280","67.5
58","45.7
282","51.9
294","33.1
248","35.0
190"
Bryant,NEC,"94.6
325","113.8
322","47.3
282","51.5
254","19.9
289","16.0
299","26.2
282","33.5
315","26.9
347","31.6
64","64.2
335","72.9
321","46.9
246","53.1
325","32.0
291","32.7
76"
UC Davis,BW,"94.0
326","99.9
81","47.9
256","48.3
93","20.7
316","19.7
76","25.0
304","28.4
113","33.6
255","31.8
69","64.0
337","71.4
259","45.5
291","48.7
169","35.9
115","31.7
35"
Presbyterian,BSth,"93.9
327","110.7
284","47.3
280","52.5
296","21.0
324","19.0
116","26.0
286","31.4
260","34.8
226","38.8
225","71.5
116","67.9
68","47.7
215","53.3
330","30.8
318","34.2
147"
Niagara,MAAC,"93.9
328","108.1
238","44.9
332","49.0
123","21.1
327","16.9
257","32.8
67","31.3
254","34.0
245","35.5
138","69.5
187","74.2
341","46.2
270","46.4
77","28.2
347","35.7
238"
San Diego,WCC,"93.8
329","102.1
132","45.2
325","50.0
182","20.6
314","17.4
223","26.0
287","28.8
125","33.9
249","42.1
290","66.9
289","71.0
238","46.1
273","48.1
137","29.2
340","36.2
261"
Central Connecticut,NEC,"93.6
330","118.9
350","44.8
335","53.4
319","19.9
288","14.8
335","29.9
162","30.2
197","31.1
309","30.6
55","67.9
255","69.0
121","42.3
343","53.2
326","34.2
191","35.9
245"
Howard,MEAC,"93.6
331","109.6
270","43.6
345","49.2
132","20.3
303","18.9
123","32.6
73","35.8
341","48.5
2","36.6
163","72.5
83","68.2
81","43.4
338","48.6
162","29.5
339","33.5
111"
Northern Arizona,BSky,"93.4
332","113.5
319","45.2
326","56.2
347","18.1
179","17.5
213","22.3
340","29.6
167","36.1
192","34.3
114","70.2
161","72.7
311","42.3
345","53.9
336","33.4
233","39.9
346"
St. Francis NY,NEC,"93.3
333","105.7
193","45.9
309","46.6
40","20.4
305","18.6
144","32.2
85","30.2
195","36.1
187","34.9
123","66.8
293","71.8
275","46.2
269","45.6
56","30.3
329","33.1
93"
Mount St. Mary's,NEC,"93.0
334","101.7
119","45.8
313","50.2
191","17.2
111","24.6
3","25.3
301","33.7
317","30.6
321","40.4
260","69.2
202","71.2
243","44.8
315","50.1
233","31.7
299","33.7
122"
Quinnipiac,MAAC,"92.6
335","103.2
148","42.8
348","46.5
34","21.7
337","17.4
224","38.4
9","29.3
142","28.0
341","40.1
253","64.7
331","70.9
234","38.3
351","46.5
82","34.1
201","31.0
18"
American,Pat,"92.5
336","107.7
230","49.0
215","51.6
257","22.1
344","19.2
102","23.5
328","30.2
200","31.7
299","40.1
252","69.6
185","66.7
27","47.7
214","53.7
334","34.1
197","31.1
21"
Nicholls St.,Slnd,"92.3
337","108.0
234","47.1
289","50.8
213","22.0
343","18.2
173","25.0
305","34.5
329","40.4
84","39.7
242","65.7
317","70.8
228","47.7
217","49.3
198","30.9
315","35.9
250"
Southeast Missouri St.,OVC,"92.1
338","109.8
271","44.1
341","54.0
333","19.8
282","18.5
152","28.5
210","29.6
163","35.7
199","31.9
72","63.9
339","70.3
199","44.6
323","55.3
347","28.8
343","34.7
175"
Chicago St.,WAC,"91.8
339","113.5
316","42.6
349","54.5
338","20.4
307","19.0
115","29.5
181","33.4
312","28.1
340","43.6
309","66.1
308","68.7
107","40.9
348","51.8
292","30.1
332","38.7
339"
Robert Morris,NEC,"91.6
340","105.5
191","46.6
300","49.4
140","20.4
308","22.0
13","26.1
284","34.7
335","35.5
203","32.9
87","66.6
301","73.3
327","49.6
129","48.9
178","27.6
349","33.5
112"
Mississippi Valley St.,SWAC,"91.3
341","111.7
297","43.0
346","51.0
228","18.5
209","19.4
90","27.1
258","34.6
332","31.3
305","35.2
132","69.3
198","67.1
43","42.0
347","54.5
343","30.3
328","30.3
10"
Cleveland St.,Horz,"91.3
342","102.5
136","44.8
334","51.6
259","21.8
339","19.9
68","29.4
183","31.7
269","30.9
314","46.6
334","68.7
224","66.1
17","43.4
339","50.7
254","32.0
289","35.5
224"
Illinois Chicago,Horz,"90.5
343","106.8
210","41.5
351","49.3
136","21.1
326","15.7
315","31.9
102","30.7
225","43.2
30","39.6
239","61.9
345","71.3
252","40.3
350","46.6
88","30.4
326","36.4
271"
Binghamton,AE,"90.2
344","102.8
137","44.1
342","49.6
161","20.7
317","18.2
172","25.3
300","28.5
116","36.2
185","34.4
117","68.1
250","69.3
132","45.0
306","49.0
185","28.4
345","33.7
123"
Delaware St.,MEAC,"89.7
345","113.8
320","44.8
333","51.6
258","21.1
330","19.9
67","27.2
256","38.8
351","29.1
334","41.3
278","60.9
348","68.0
76","42.4
342","52.8
319","32.4
272","33.3
101"
Prairie View A&M,SWAC,"89.4
346","107.8
233","41.8
350","50.7
206","21.8
340","23.4
4","30.7
139","36.3
347","36.4
184","47.4
338","68.6
227","69.8
160","42.1
346","53.0
323","27.3
351","30.6
12"
Arkansas Pine Bluff,SWAC,"88.8
347","110.3
279","45.0
330","49.2
131","23.8
350","20.2
58","27.7
246","37.4
349","30.1
325","53.7
349","61.1
347","71.0
239","44.7
319","49.6
213","30.3
327","32.3
54"
Savannah St.,MEAC,"87.8
348","103.5
152","45.1
328","49.5
152","21.9
341","22.2
12","25.8
293","30.8
231","39.8
93","41.0
272","66.9
290","73.4
328","44.2
328","48.6
161","31.1
309","34.2
146"
Bradley,MVC,"87.0
349","102.0
128","43.0
347","49.7
166","25.4
351","17.0
252","24.9
312","26.7
52","38.3
126","52.2
347","67.0
285","66.4
22","43.9
331","48.7
170","27.7
348","34.5
162"
Grambling St.,SWAC,"87.0
350","111.2
290","43.8
344","50.8
214","21.7
338","20.0
64","24.9
311","32.5
299","44.2
14","41.4
280","64.8
330","66.8
36","45.3
297","51.5
281","27.4
350","33.1
94"
Florida A&M,MEAC,"83.8
351","107.6
226","44.8
337","50.3
194","22.5
346","20.3
53","25.4
298","31.2
252","42.5
40","38.5
210","58.9
351","69.3
133","44.4
324","50.4
247","30.4
322","33.3
102"
