Year,Round,SeedDiff,OffEff,DefEff,OffFgp,DefFgp,OffTop,DefTop,OffRp,DefRp,OffFtr,DefFtr,OffFtp,DefFtp,Off2pp,Def2pp,Off3pp,Def3pp,ScoreDiff
2010,2,-8,12.3,4,5.6,-1,0.2,-4.6,-4.2,3,5.8,4.5,8.1,1.4,3.8,-4.5,6.4,3.7,8
2010,2,-8,2,-8.6,1.2,-1.6,0.8,1.5,2.3,-1.9,-5.5,5,-5.7,-0.4,5.4,-1.4,-4.5,-1,15
2010,1,-7,2.4,-11.8,-1.6,-4.5,3.2,0.3,9.9,-5.8,-1.1,-0.6,-1.2,2.1,0.2,-4.7,-3.1,-2.9,3
2010,1,-9,5.8,-6.3,3.7,-6.2,3.9,-1.8,4.8,-1.7,0,-10,2.4,-1.5,4.7,-9.5,3,0.6,12
2010,1,-15,15,-9.9,9.4,0.9,0.9,1.8,0.8,0.7,-12.5,-9,-1,-5.3,8.6,2.5,7.4,-1.8,23
2010,1,-13,17.4,-4.6,5.4,-0.9,-5.1,-0.2,1.9,-3.1,-9.6,-13,1.5,4,7.3,-3.8,1.4,2.7,17
2010,1,3,0.7,0.8,-1,-0.5,-3.6,2.5,-1.8,4.6,-0.9,3.5,6.3,2.3,-3.3,-2.1,2.6,2.3,8
2010,1,-9,0.5,-8.9,-0.2,-3.2,-1.1,1.8,-6.1,2.3,-0.1,15.4,5,7.7,0,-5.8,-0.3,2.6,8
2010,1,3,-4.6,-3.4,-2.1,-3.8,4.8,1.9,9.2,5.8,1.2,-2.4,-5.9,-2.8,-3.5,-2.2,0.9,-4.8,5
2010,1,-1,7.9,7.7,3.5,3.3,-5.7,-5.4,-6.1,-3.8,10.6,-0.6,2.3,-1.8,3.7,4.5,2,1.1,7
2010,1,-9,11.3,-2.9,2.3,0.3,-3.8,-1.4,-3.4,-2.8,-11.6,0.3,6.2,1.3,2.3,-1.7,0.9,3.7,4
2010,1,-7,-4,-5,-5.5,0.6,2.1,3,0.1,2.7,18.8,5.7,-9.2,-1.2,-3,0.2,-7.8,1.1,16
2010,1,7,9.8,12.9,7.4,5.1,1.8,2.6,-0.3,2,1.7,11.6,4.5,1.6,2.7,3.5,9.5,5.8,13
2010,1,-1,5.6,-0.8,1.9,-0.2,-2.3,-3.6,-5.1,-5.8,-0.3,-7.7,5.6,-0.8,0.1,2.1,3.7,-3.1,15
2010,1,-11,4.4,-10.8,0.6,-5.7,-0.3,-1.5,0.1,0,1.7,1.4,-2.3,-1.6,-0.9,-6.4,2.7,-2.5,23
2010,1,-15,30,-9.1,5.7,-2.1,-7.9,0.9,5.3,5,-10,-20.5,9.2,2.6,2.2,-0.4,8.5,-4.1,29
2010,1,-5,2.1,1.1,-0.9,-0.9,-1,-3.5,1.8,-2.6,8,0.1,1.1,-2.6,0.1,2.4,-2.2,-4.3,11
2010,1,-13,12.9,-11.5,1.4,0.4,-0.7,0.4,2.3,-2.6,-4.3,-4.1,0.4,0.4,1.5,0.4,0.5,-0.1,27
2010,1,-13,14.2,-11.5,0.2,-1,-1.3,5.3,7.9,3.5,-2.6,14.6,-5,-0.7,-1.9,-2.1,3.3,0.8,20
2010,1,9,-6.5,-0.9,2.6,-3,2.2,4.6,6.6,-2.3,-6.3,0.2,-2.9,5.9,2.8,-4.2,1.2,0.1,1
2010,1,-3,4.4,-3.6,5.5,-1.8,-2.6,1.7,-6.2,-4.7,5.5,8.7,8.7,0.6,0.7,-3.7,10.1,1.3,7
2010,1,-7,1.4,-1.3,-1.8,2,0,-0.7,1.5,-2.8,7.3,-8.6,6.5,1.1,-2.5,2.7,-0.1,0.4,18
2010,1,-11,9.3,-2.7,-3.6,1.9,-2.9,0.4,5.2,-2.4,8.1,-3.8,-5,1.2,-4.1,4.3,-2.4,-2.7,5
2010,1,-15,16.4,-9.7,5.3,-5.5,-0.8,-4.3,5.9,-1.9,3,-10.2,1.1,2.5,6.5,-6.7,1.9,-1.9,29
2010,1,1,-6.5,-0.4,-4.1,-1.1,2.8,-1.3,-0.1,1.6,0.1,3.3,2.4,0.3,-3.7,0.2,-3.7,-3,1
2010,1,5,-12.2,-9.1,-4.9,-3.8,4.1,6.5,7.7,-0.3,-7.8,1.9,-7.5,-7.7,-2.1,-2,-7.1,-4.9,1
2010,1,-11,9.8,-6.6,0.7,-5.7,1.5,-3.2,4.6,3.1,-2.6,-7,2.3,-1.3,1.1,-9.1,0.5,0.4,9
2010,1,3,6.8,4.7,4.2,1.9,0.2,-6.7,7.8,-4.7,0.3,-6,6.1,-4.7,2.3,2.5,5.1,0.1,9
2010,1,-13,17.2,-4.8,3.3,0.5,-3,-2,3.1,-0.5,-2.1,1.3,8.9,-0.9,3.6,-0.5,1.2,1.5,3
2010,1,5,-2.4,-1.8,-3.1,-3.2,1.6,0,5.7,-0.8,6,15.2,-2.1,0.1,1.6,-4.1,-7.7,-0.4,2
2010,1,-15,15.2,-15.3,3.7,-5.5,0.3,0.6,8.6,2.2,-1.8,0.5,-1.9,-2.2,4.9,-6.9,0.5,-1.6,16
2010,1,1,-2.1,-2.6,-2.6,0.8,0.7,-2.3,1.7,-4,6.1,-18.4,4,-1.7,-5.9,1.5,2.1,-0.4,3
2010,1,11,-9.3,4.2,-6.3,-0.6,-2.8,1.9,-1.9,2,4.1,2.3,1.7,-1.9,-8.3,1.1,-2.2,-2.7,14
2010,1,-5,-2,-3.8,-1.1,-1.7,-1.9,2.5,-6.6,0.4,-5.4,9.1,5.2,-0.4,-1.7,2.6,0.2,-6.4,3
2010,0,0,0.9,1.2,3.2,0.1,6.4,-2.2,1.4,-2.5,12.6,15.2,3,-1.1,2.1,-1.6,4.2,2.4,17
2009,6,-1,9.8,2.5,3,-0.6,-4.3,0.4,-1.5,5.1,-1.3,-11.1,5.8,-0.4,2.5,-2.3,3.1,1.8,17
2009,5,1,-2.3,3.1,-1.5,4.8,2.8,3.5,0.9,-3.5,-5.3,17,2,-0.3,-2.9,6.1,1.3,1.4,9
2009,5,-2,9.2,1.5,2,-0.7,-2.4,-1,3.1,2.3,-2.1,-13.3,0.3,1.4,1.2,-0.3,3.3,-0.1,14
2009,4,-1,5.2,-1.6,-2.4,0.8,-3.5,2.4,2.3,0.3,-6.7,-3.4,8.1,0.4,-5.6,1.7,3.4,-0.3,12
2009,4,1,1.2,3.7,-2.9,2.9,1,-3,5.5,-5.3,9.7,6.3,5.6,1.5,-2.6,3.7,-1.5,0.9,12
2009,4,-2,-0.8,-4.5,-1.4,-3.9,1.8,-8.3,5.5,-4.1,9.8,-20.4,0.6,2.5,-1.3,-5.8,-1.1,0.1,7
2009,4,2,-6.8,-2,-2.1,0.8,0.8,2.5,-6.4,-0.2,8.9,8.5,7.8,-2.4,-3,-0.1,-0.2,0.8,2
2009,3,-11,-5.6,-15.2,-0.3,-6.7,0.5,4.9,-0.7,-2,-6.1,5.1,-9.6,-0.9,0.1,-6.7,-1.8,-4,39
2009,3,-1,-0.4,-0.2,-3.4,3.2,0.1,0.9,4,-2.1,1.6,1.4,-2.7,-3,-3.7,6.2,-1.7,-1.6,5
2009,3,-3,6.9,0.2,-2.4,2.4,0.2,-0.6,8.4,1.8,4.3,-4.1,4.1,0.8,-2.3,5.3,-0.9,-1.6,21
2009,3,-1,1.5,0.8,0.8,-0.9,-0.7,-0.9,1,-3.4,7.2,2.6,2.9,5.2,1.2,-5.1,0.2,4.3,13
2009,3,-4,6.2,-1.7,1.3,-1.7,0.8,-5.6,10.4,-1.2,13.2,-11.8,-2.5,2.9,2.4,-0.9,-0.6,-2.4,12
2009,3,1,4.5,7.4,2.6,4.9,-2,2.7,-3.7,4.3,-3.3,4.4,-1.8,-1.2,2.1,6.7,2.6,0.3,11
2009,3,-3,11.5,2.4,0.7,2.8,-3.5,0.8,5.6,2.3,-12.3,-3,0,4.1,4,3.5,-4,0.5,5
2009,3,1,-3,-2.1,0.3,-0.5,1.4,-1.8,-1.3,-3.3,0.5,7.7,2.5,-1.1,0.2,-1.7,0.3,-0.1,23
2009,2,-8,2.5,-11.7,1.7,-4.9,1.7,0,0.9,-2.5,-4.3,5.8,-2.2,-0.1,-0.4,-5.1,3.9,-3,17
2009,2,-8,4,-1.3,-1,0.9,-0.3,0.4,3.4,-4,-1.1,3.8,2.4,-1.1,-2.8,2.9,2.8,-1.8,5
2009,2,-1,13.9,8.2,6.1,4.6,0.5,-6,2.4,0.6,0.9,-12.6,3.3,0,3.6,4.8,8.3,2.1,14
2009,2,-8,-2.3,-4,2.3,-5.2,5.1,-1,5.6,2,10.7,-0.9,-5.1,-5.7,1.1,-7.4,3.4,-0.2,11
2009,2,-3,-0.9,-1.1,-2,-0.3,2.2,-0.3,6.8,5.3,0.6,-4.7,-9.1,-10.2,-1.7,1.6,-2.1,-2.3,11
2009,2,-8,11.7,-2.3,6.2,-1.6,0.3,-2.8,-0.9,-0.9,1.3,-1.8,7.8,2.9,6.2,-4,4.3,2.2,17
2009,2,-7,4.5,-4.6,-1.1,-3.7,1.2,-1.6,14.3,-1.1,-6.4,-11.1,-7.3,0.4,1.4,-4.3,-3,-1.6,8
2009,2,-3,-0.2,-4.3,1.5,-4.6,-0.4,3.6,-0.7,4.1,-8.8,9.8,-5.6,0.1,2,-3.6,0.5,-4.4,4
2009,2,-3,-5.4,-3.8,-4.9,-2.5,0,-2.2,-0.2,-1.4,10.7,3.1,2.9,-1.8,-3.7,-3,-4.7,-2.4,20
2009,2,-8,2.8,-10.8,0.9,-6.4,-1.1,-1.5,3.6,0.9,-0.1,-10.6,-1.2,0.9,2.7,-5.4,-2.1,-6,26
2009,2,-7,11.8,-4,2.9,1,-1.1,1.5,1.6,1.4,4.4,-9.8,4,0,3.4,-0.2,1.3,2.1,14
2009,2,1,-2.3,-2,1.2,-2.7,-2.8,2.2,-12.5,0.8,-11.1,-2,0.4,-1.2,0.6,-3.6,0.9,-0.6,2
2009,2,-8,7.2,-1.8,5,-3.2,2.1,-3,8.2,-1.3,18.1,-1,-8.2,-3.7,6.3,-7,1.7,2.5,10
2009,2,-8,6.8,-9.6,2.8,-5.3,-3.7,1.6,-6.3,-0.5,1.7,-1.8,2.2,-0.5,3.4,-8.8,1.7,0.3,2
2009,2,-5,5.3,0.3,2,1.8,-1,3.5,-1.8,0.5,2.8,-5.6,6,1.4,1.4,3.2,2.1,-0.5,5
2009,2,-8,2.2,-12,3.1,-6.7,0.7,0.1,2.9,-6.5,11.9,5.3,-6.8,-0.3,4.7,-6,-0.7,-4.7,19
2009,1,7,6.4,4.1,0.7,4.2,-6.3,-2.9,-3.3,-9.6,-4.6,-1.6,0.1,3,-0.4,6.9,1.8,-0.1,2
2009,1,5,-12.5,1.6,-1.5,-1,2.3,-1.2,-3.4,-1.4,2.3,-1.5,-5.1,1.5,-2,-2.3,-0.1,1,8
2009,1,9,-7.4,0.1,-5.5,1.2,-2.2,3.5,-2.6,2.8,-6.9,5,-0.6,-1.5,-6.2,0.2,-1.6,2.4,15
2009,1,3,-3.4,-9.2,1.1,-1.1,1.5,1.5,-3.3,-6,5.6,-2.1,-6.4,1.3,1.9,-2.6,-0.8,0.8,17
2009,1,-11,9.7,-10.5,-0.8,-0.2,-3.2,5.2,1.7,4.4,4.2,6,-6.1,-2.6,2.6,-0.1,-5,-0.2,19
2009,1,-11,21.9,3.9,7,3.9,3,-2.7,9.5,7,10.3,-12.1,-1.6,-7.6,7.6,5,3.9,1.7,15
2009,1,-5,9.8,-0.2,5.3,0.7,-0.6,1.4,-3.4,0.5,10,0.5,3.7,6.5,8.3,3.1,0.3,-2.9,9
2009,1,-9,1.8,-14.2,-1.3,-7.3,1.9,-3,4.2,-4.8,15.5,0.6,0.4,-4.5,-2.3,-8.8,1.8,-2.4,18
2009,1,-11,0.9,-12.3,-1,-5.8,4,0.9,4.2,1.6,2.2,5.4,-1.9,0.8,0.7,-7.7,-3.2,-2.2,10
2009,1,-15,11.8,-15.1,4.9,-4.1,-3.3,4.7,-4.3,2.9,-11.3,-8.7,-8.3,0.2,3.7,-2.5,4.3,-4.5,20
2009,1,-5,1.2,-6.1,-4.5,3.6,-1.5,4.5,-1,2.7,7.8,-0.3,-1.7,-7.2,-3.3,6,-4.8,-1.6,1
2009,1,1,-2.4,2,-3.8,1.5,-2.9,2,6.1,0.8,-2.6,-0.2,-3.7,-1.2,-2.4,3.8,-4.5,-0.9,2
2009,1,7,8.2,8.4,-1.6,5.9,-1.6,2.5,8.3,8.8,-1.7,-11.2,-4.7,-2.9,-3.1,7.5,1.7,0,13
2009,1,-15,16.5,-7.1,2.2,-1.5,-0.7,-3.5,10.4,-1.5,-6.5,-2.2,-3.1,1,2,-1.8,1.8,-0.1,10
2009,1,-1,1.6,0.3,3.1,-0.4,-1.6,-0.3,-9.7,0.2,2.7,4.5,7.2,1.3,-1.5,-1.3,6.9,0.8,2
2009,1,-13,12,-9.8,-3.6,-1.6,-1.5,-3.3,8.3,-5.4,4.4,-3.1,-0.6,2.8,-2.4,1.3,-4,-4.8,15
2009,1,7,3.9,13.7,1.3,5.3,0.7,-1.9,6.9,-1.8,11.3,4.6,-1.8,5.8,-0.6,4.1,2.7,5.3,4
2009,1,-13,19.6,-4.5,8.8,1.1,0.6,-4.5,-1.5,-1,13.4,-12.9,2.9,-0.1,11.7,-1.6,1.4,3.7,28
2009,1,-9,14,-3.1,7.1,-1.3,-4.3,-5.1,-3.5,-5.8,-0.7,-16.2,0.1,-1.3,6.4,-6.8,6.2,5.8,13
2009,1,-1,2.3,1.6,-1.8,1,-2.4,-1.4,5.1,1.2,-8.1,1.2,-0.6,-1.9,-3,2.6,2,-1.1,4
2009,1,-15,23.7,-9.2,3,-0.3,-6,3.9,3.9,3.1,-3,-4.7,7.9,-1.3,1.9,-0.2,4,0.1,43
2009,1,3,-5.2,-0.4,-2.6,0.7,-2.2,-3.1,-11.1,-3.9,-3.1,-2.7,6.9,5.8,-0.7,4,-4,-4.5,3
2009,1,-13,16,-9,1.1,1.2,-2.1,1.9,5.7,-2.3,0.6,-10.6,4.6,-1.4,0.6,1.3,1.4,0.9,24
2009,1,-3,5.8,1,-1.1,-1,-3.8,-3.3,3.4,-1.2,4.1,0.5,-5,-5.1,-1.4,0.2,-0.2,-1.2,14
2009,1,-5,11.6,-0.2,3.7,4.8,0,2.1,4.2,-2.8,-5.5,-2.1,1.9,-1,3.1,5.6,3,2.4,1
2009,1,-13,10.2,-12.8,-1.5,-7.1,-6.1,-1.3,1.4,-1.8,5.5,-7,-0.2,-4.4,0.3,-8,-3.5,-2.8,11
2009,1,3,-6.4,-3.2,-7,-0.9,-0.4,3.8,2.6,6.1,-6.3,-2.8,0.3,-1.6,-4.4,-1.7,-9.4,-0.2,13
2009,1,-9,4.2,-5.2,-1.2,2.1,0.2,1.2,10.7,-4.8,3.2,3.8,-0.5,2.8,1,3.3,-2.1,-0.3,13
2009,1,-7,0.7,-11.2,-1.6,-4.6,-1.2,5.4,0.9,5.1,-8.7,-0.5,-5.4,-4.2,-2.5,-4.5,0.3,-2.2,5
2009,1,1,-0.3,4.3,-4.4,2.9,2.7,-1.8,7.9,4,11.3,-6.2,-3.8,-1.4,-4.9,0,-1.9,6.2,13
2009,1,-15,13.3,-20.8,0.9,-10.3,-3.4,-2.5,6.8,-1.2,0.1,-11.5,2.5,4.9,1.9,-10.4,-0.4,-5.9,56
2009,1,-11,10.4,-8.7,-2.9,2.1,-2.2,0.9,4.6,0.3,10.1,2.8,10.5,-4.9,-2.4,2,-2.2,0.7,13
2009,0,0,2.1,-0.4,-3.2,5.1,2.7,-1.1,5.3,-6.4,6.8,5.1,9.5,1.5,-4.8,3,0.3,5.7,15
2008,6,0,4.4,-0.6,3.9,0.9,2.5,-0.1,-0.2,-0.5,-4,-0.7,9.3,0.2,2.5,-1.4,4.8,2.6,7
2008,5,0,0.8,-0.7,0.5,-3.1,-2.5,0.7,-1.4,2.4,3.1,6.1,-12.2,-0.5,0.5,-2.8,0.5,-2.7,15
2008,5,0,-1.5,-6.4,3.6,-3.9,0.3,1.3,-4.9,0.1,-1.6,5.3,-5,1.4,3.3,-6.6,2.5,0.2,18
2008,4,-1,-3.6,-7.7,1.2,-2.3,2.4,4.6,1.5,-4,8.4,0.7,-6.9,-0.6,4.4,-0.6,-3.1,-3,18
2008,4,-9,6.7,-6.2,2.5,-5,1.8,-1.9,5.2,0.6,10.1,-6.3,-1.9,4.7,1.3,-5.8,3.6,-2.7,2
2008,4,-2,10.8,5.4,-0.1,4.1,-1.4,-0.6,9.1,-1.9,1.5,-7.8,11,-1.5,-1.4,4.7,2.2,2.1,10
2008,4,-2,0.7,-6.6,-2.4,-0.6,-0.7,2.2,3.4,-2.9,-5.1,-5.8,-1.3,0.8,0.2,0.2,-4.7,-0.7,19
2008,3,-1,7.8,4,1.7,1.4,-4.6,0.2,-2.8,4.4,-7.6,-1.8,-1.1,2.2,0.5,1.1,1.4,-0.1,20
2008,3,-11,13.5,-8,7.5,-6.8,-1.4,-1.2,1.4,-1.9,-2.5,-15.4,-2,-0.2,7.6,-7.4,5.3,-3.7,15
2008,3,7,2.1,6.3,3.5,5.9,-2.2,2.4,-3.8,-0.1,-13.6,11.9,2.1,-4.8,4.8,5.3,0.5,4.2,17
2008,3,-4,2.3,-6.6,0.1,-2.6,-4.5,3.6,-1.7,-2,6.9,-1.4,-12.3,0.9,1.3,-3,-2.2,-0.9,18
2008,3,-3,9.5,2.1,-0.7,1.5,1.8,-0.8,14.7,-0.8,-0.5,-2.7,2.9,-5.2,-0.9,2.5,0.4,-0.5,21
2008,3,-4,1.7,0.7,3.2,-0.9,3.4,-3.2,1.4,-1.1,5.8,-8.3,6.2,2.2,2.1,0,3.1,-2.2,4
2008,3,1,-2.5,-5.1,0.7,-5,2,-3,-2.8,-3.7,-1.5,-6.1,-1,0.9,2,-7.2,-0.8,-0.7,19
2008,3,-11,6.6,-8.8,-1.4,-0.7,-1.1,-3.1,2.5,-6.2,1.3,-23.2,2.8,-1.8,1.3,-0.8,-4.6,0,10
2008,2,-1,1.1,-5.7,-1.4,-0.7,4.6,-1,4.8,-5.5,2.6,21,3.8,4,-0.3,-0.9,-3,-1.1,12
2008,2,-1,9.6,1.2,4.2,-1.8,-1.9,1.5,4.6,2.9,0.3,15.1,4.2,3.2,2.3,-2.1,5.1,-0.8,9
2008,2,-3,4.7,-6.8,3,-2.9,0.5,1.5,0,0.7,-2.2,3.2,-3.4,-4.4,4.5,-2.9,0.2,-2.1,30
2008,2,-5,9.1,-1.3,2.3,-1.3,-4.8,-2.7,1.2,-0.4,-7.2,-4.4,-6.9,1.8,2.8,-0.5,0.1,-2.4,3
2008,2,8,1.7,3.8,-2.6,7.4,-4,4.5,-0.7,-4.2,-7.7,1.3,7.2,-4.3,-2.1,6.5,-2.3,5.9,4
2008,2,-8,12.1,-2.6,1.1,-0.2,-3,-0.1,4.9,-2.9,0.1,-9.9,7.9,-2.9,-0.2,0.4,3.1,-0.9,31
2008,2,-7,9.2,-5,0.5,0.9,-4.8,4.7,3.1,-3.1,1.4,3.7,-3.2,-0.4,-0.4,2.8,1.5,-1.5,3
2008,2,-5,0.4,-3.3,-1.7,1.1,1.3,1.8,6.4,2.4,1.3,7,-8,0.9,0.2,2.1,-2.2,-0.6,5
2008,2,-3,-1.3,-1.3,-0.8,-2,0.1,-6.2,0.9,-4.2,2.1,-8.2,-1.1,-1.5,-1,-4.6,0.8,2.9,1
2008,2,-8,-1.9,-8.1,1.1,-4.9,-1.3,-0.3,-6.1,-1.7,2.5,-12.9,1.2,2.7,-0.9,-3.2,3.6,-5.9,17
2008,2,-1,-1.2,-5.3,1.5,0.1,-1.3,4.4,-8.4,-0.9,4.5,5.4,-1,7.5,5.2,0.5,-3.7,-0.4,20
2008,2,-7,12.6,-8.5,8,-2,2.4,0.1,8.5,-3.2,3.1,-1.4,-4.1,1.5,7.6,-5.8,6.5,2.7,19
2008,2,5,-2,2.8,-2.2,0.4,-1.9,-1.9,0.5,-2.5,-4.3,7.8,-1,-1.7,-1.6,-1.8,-1.7,2.9,6
2008,2,-8,4.1,-4.3,0.2,1.6,-0.1,4.4,4.2,-0.9,-4.5,-1.1,10.2,2.4,1.2,3.2,-1.3,-0.9,2
2008,2,-3,5.4,2.9,5.5,-2,0.7,-6.4,2.7,-0.8,5.3,-11.2,3.7,0.7,6.9,-2.4,1.8,-1.2,7
2008,2,1,-1.5,-3.2,1.8,-1.9,2.9,-2,0.2,-2.3,-2.6,4.5,7.2,-2.3,0.8,-1.2,3.3,-2.3,11
2008,1,-15,16.9,-16.9,0.4,-4.1,-7.4,1.8,5.9,-1.4,-1,-7.1,-5.7,1.1,0.4,-4,0.3,-2.4,24
2008,1,-13,9.3,-12.9,0.2,1.4,-4.3,5,3.3,4.6,-3.3,0.7,-8.2,-6.3,5.3,5.3,-5,-3.8,15
2008,1,-13,18.4,-9,-0.2,-8.5,-4.1,-6.4,6.1,0.9,-12.3,-1.7,-3.1,-0.8,0.1,-9.8,-0.2,-4.2,20
2008,1,-13,2.8,-19.8,4.8,-8.9,6.8,0.9,1.3,-0.9,0.5,7.6,-7.9,-5.3,7.2,-8.5,0,-6.5,19
2008,1,-11,6.3,-15.9,-4,-6.2,-1,2.2,3,1.5,-3.2,-0.1,-1.5,-2.2,-2.7,-6,-4.2,-4.7,18
2008,1,-15,23.9,-8.2,3.2,1,-2,-0.4,12.7,-4.4,-0.7,-12.3,5.4,-3.4,4.2,1.1,1.1,0.4,39
2008,1,9,-4.6,1.4,-3.6,2.1,-3.9,4.1,0.4,3,-2,-6.6,-4.6,-5.1,-2.5,1.2,-2.5,2.6,21
2008,1,9,-14.9,-0.6,-1.2,4.8,2.7,6.1,-7.4,-3.7,-12.4,10.2,-5.4,-0.9,-0.7,7.8,-2.2,-1.1,1
2008,1,-5,-6.4,-6,-4.5,-3.6,0.4,-1.3,0.9,-3.8,-1,-3,-4.5,4.2,-3.8,-1.7,-3.8,-4.4,8
2008,1,-1,-10.2,-10.4,-3.6,-7.8,3,1.4,2.7,1.7,2.3,-6.3,-4.8,-0.7,-0.5,-10.6,-5.8,-1.7,7
2008,1,1,-3.3,-0.4,-0.4,1.1,1.8,1.4,1.5,2.8,-4,4.6,-8.1,4.7,0,2.3,-0.8,-0.6,14
2008,1,3,2.1,-1.6,-0.4,3.6,-3.4,2.7,-2.2,-1.2,-13.4,5.2,1.4,-1.3,0.4,3.2,-1.4,2.8,6
2008,1,-3,3.7,-4.6,0.2,-0.4,-3.7,2.5,-8.1,1.7,-9.3,1.6,3.4,-0.5,-2,0.9,1.2,-1.7,20
2008,1,7,-9.7,-2.1,1,-3.2,2.2,0.8,0,0.3,0.8,24.9,-6,3.2,0.6,-3.3,2.3,-1.6,2
2008,1,7,-5.3,3.1,-2.8,3,0.2,-1,-3.6,-5.4,8.3,12.6,10.5,-3.3,-1.9,-0.4,-3.1,6.1,6
2008,1,-3,4.1,2.1,-3.2,2.2,-0.5,-1,-0.4,2.6,0.2,4.7,8.9,-2.3,-5.9,-0.4,2.1,4.3,14
2008,1,-11,5.4,-14,-5.6,-4.8,-1.1,-3.2,10.5,-2.1,5.8,-1.8,-6.7,-3.4,-4.5,-4.2,-3.8,-3.2,24
2008,1,-11,3.5,-16.4,-3.6,-9.3,1.2,-1.7,3.6,-1.6,7.6,-7.5,0.3,0.9,-3,-9.5,-2.8,-5.7,15
2008,1,1,6.2,1.1,-1.2,1.7,-0.9,-2.3,4.4,1.7,4.5,-3.8,-1.9,-4.4,-0.4,-0.6,-1.6,4.3,5
2008,1,-3,-1.7,-2.8,-2.5,-0.7,-2.2,3.8,6.6,-2.2,-3.8,9.3,-5.8,-5,-1.1,-2.3,-3.6,1.3,10
2008,1,-9,17.1,-1.1,4.1,0.1,-2.8,-1.4,-5.4,0.6,2.9,-5.2,13.5,2.4,6.3,-1.4,-0.4,2.1,31
2008,1,-11,12.3,-1.3,6.8,-1,-2,0.6,-1.4,-1.5,10.3,-2.2,7.5,2.9,5.1,-3.9,6.2,2.7,12
2008,1,-9,14.1,3.1,0.9,3.1,-1,0.2,6.2,2.6,-4.6,-0.9,-0.2,-6,3.7,4.2,-3,-0.3,19
2008,1,-13,10.1,-14,0.4,-4.3,-2.1,2.3,0.4,3.2,7.1,-3.7,-0.1,-3.1,-0.4,-4.9,1.4,-1.7,1
2008,1,-15,14.7,-16.4,2.2,-6.3,-2.4,0.3,3.5,-2.6,-1.4,-3.9,3.5,-3.6,4.6,-8.5,0,-2,24
2008,1,-7,3.5,-6.2,-1.5,-3.1,2,-0.4,11,-0.8,-1.8,1.3,-0.3,-5.3,-1.7,-0.9,0.2,-4.6,11
2008,1,-7,6.6,-3.6,-0.1,-0.9,-0.4,-0.9,4.2,2.8,-5.8,-4,3.5,-7.2,-4.6,-1.6,5.8,0.3,18
2008,1,-15,26.5,-17.9,8.8,-3.3,-2.6,-1,7,-7.4,-3,-11.3,6.7,2.8,11.7,-5.5,0.2,1.3,41
2008,1,-1,2.9,0.3,-3.9,-0.3,-5.8,-2.7,-6.6,-3.3,-7.8,-5.4,4.1,-1.1,-3.1,1,-4.1,-1.6,13
2008,1,-5,7.5,-3.8,-2.1,1.3,-5,4.2,5.3,-0.4,-3.6,-1.4,-2.8,-2.8,-2.5,3.6,-1.1,-2.2,8
2008,1,-5,-5.8,-9.1,-2.8,0.8,1.9,6.6,1.1,-2,1.2,3.1,-2.9,-3.6,-4.3,1.1,0,-0.3,11
2008,1,5,5.1,2.7,-3.8,3.5,-1.1,2.2,11.2,-4.7,-1.3,10.4,0.8,-2.9,-1.3,0.8,-6.7,6.5,13
2008,0,0,7.5,-5,6.3,-3.2,-1.4,-3.4,-1.9,-4.9,2.1,-1.9,-0.9,4.3,5.9,-2.4,4.1,-2.7,9
